시도,시군구,업종대분류,사업장수,가입자수,고지금액,신규취득,상실,영세비중,인당보험료,이직률,평균규모,신호_저임금,신호_이직률,신호_영세성,위험점수,위험백분위,체불_전체,체불_2025이후
부산,사하구,도소매업,298,2751,830020480,79,104,0.3926174496644295,301715.9142130134,0.03326063249727372,9.231543624161073,0.303,-0.251,0.702,0.2513,64.3,1,1
경기,부천시,전문과학기술,660,8468,2533372080,304,305,0.37272727272727274,299170.06140765233,0.03595890410958904,12.83030303030303,0.347,-0.149,0.553,0.2504,64.3,0,0
전남,함평군,기타,81,887,231546720,22,22,0.3333333333333333,261044.7801578354,0.02480270574971815,10.950617283950617,1.066,-0.573,0.256,0.2496,64.2,0,0
인천,연수구,부동산업,161,2362,787553300,74,91,0.453416149068323,333426.4606265876,0.03492802709568162,14.670807453416149,-0.224,-0.188,1.16,0.2495,64.2,0,0
강원,춘천시,기타,533,7087,1772925660,234,236,0.2607879924953096,250165.88965711868,0.033159305771130236,13.296435272045029,1.29,-0.255,-0.29,0.2481,64.1,0,0
전남,목포시,제조업,167,2392,682975280,93,88,0.32934131736526945,285524.7826086957,0.03783444816053512,14.323353293413174,0.593,-0.078,0.226,0.2472,64.1,1,1
경북,고령군,도소매업,64,593,170308460,17,18,0.375,287198.0775716695,0.02951096121416526,9.265625,0.563,-0.394,0.57,0.2462,64.0,0,0
충남,서산시,도소매업,178,1785,563238140,64,71,0.398876404494382,315539.5742296919,0.037815126050420166,10.02808988764045,0.067,-0.078,0.75,0.2459,64.0,0,0
서울,강북구,기타,253,3549,827415340,131,89,0.22134387351778656,233140.41701887856,0.030994646379261765,14.027667984189723,1.661,-0.337,-0.587,0.2455,63.9,0,0
광주,광산구,도소매업,771,7441,2369780100,332,332,0.36964980544747084,318476.0247278592,0.044617658916812256,9.651102464332036,0.018,0.18,0.529,0.2424,63.8,1,0
강원,원주시,도소매업,496,5345,1634977700,193,200,0.3810483870967742,305889.18615528534,0.03676333021515435,10.776209677419354,0.23,-0.118,0.615,0.2424,63.8,0,0
경기,가평군,도소매업,65,610,177870940,27,20,0.3384615384615385,291591.7049180328,0.038524590163934426,9.384615384615385,0.483,-0.051,0.295,0.2419,63.7,0,0
서울,양천구,도소매업,346,3485,1121053880,125,103,0.43641618497109824,321679.73601147777,0.0327116212338594,10.072254335260116,-0.035,-0.272,1.032,0.2417,63.7,2,0
경기,구리시,전문과학기술,198,2376,764777200,78,65,0.4494949494949495,321875.9259259259,0.03009259259259259,12.0,-0.038,-0.372,1.131,0.2403,63.6,0,0
충남,당진시,부동산업,51,862,285730760,16,29,0.49019607843137253,331474.1995359629,0.026102088167053363,16.901960784313726,-0.193,-0.523,1.437,0.2403,63.6,0,0
광주,서구,기타,465,6174,1614511840,167,148,0.32688172043010755,261501.75574991902,0.025510204081632654,13.27741935483871,1.056,-0.546,0.207,0.2393,63.5,0,0
대전,동구,도소매업,274,2402,708545000,91,79,0.3613138686131387,294981.26561199,0.03538717735220649,8.766423357664234,0.422,-0.171,0.467,0.2392,63.5,0,0
충남,당진시,운수창고업,82,799,270712920,24,27,0.47560975609756095,338814.66833541926,0.031914893617021274,9.74390243902439,-0.308,-0.303,1.327,0.2389,63.4,0,0
충남,보령시,도소매업,113,1109,369814060,47,41,0.4247787610619469,333466.2398557259,0.03967538322813345,9.814159292035399,-0.224,-0.008,0.945,0.2375,63.4,0,0
서울,도봉구,제조업,66,818,245747800,29,32,0.36363636363636365,300425.18337408314,0.03728606356968215,12.393939393939394,0.325,-0.098,0.484,0.237,63.3,0,0
부산,금정구,전문과학기술,177,2850,778100800,114,121,0.2768361581920904,273017.8245614035,0.0412280701754386,16.10169491525424,0.829,0.051,-0.17,0.237,63.3,0,0
전남,순천시,기타,440,5445,1316444860,136,122,0.27954545454545454,241771.3241505969,0.023691460055096418,12.375,1.47,-0.615,-0.149,0.2353,63.2,0,0
충북,충주시,전문과학기술,159,2380,680782760,102,94,0.3081761006289308,286043.17647058825,0.041176470588235294,14.968553459119496,0.584,0.049,0.067,0.2332,63.2,0,0
경남,양산시,협회수리개인,68,838,221419140,30,25,0.29411764705882354,264223.3174224344,0.03281622911694511,12.323529411764707,1.002,-0.268,-0.039,0.2314,63.1,1,0
전북,고창군,기타,113,1325,330007980,29,28,0.30973451327433627,249062.62641509433,0.02150943396226415,11.725663716814159,1.313,-0.698,0.078,0.2312,63.1,0,0
경기,용인시,협회수리개인,319,7958,2612768900,549,411,0.3072100313479624,328319.7914048756,0.06031666247800955,24.946708463949843,-0.143,0.776,0.059,0.231,63.0,0,0
서울,은평구,제조업,91,994,299838000,64,41,0.2857142857142857,301647.88732394367,0.0528169014084507,10.923076923076923,0.304,0.491,-0.103,0.2309,62.9,0,0
대전,동구,전문과학기술,99,1971,568139800,89,57,0.3333333333333333,288249.5180111618,0.037037037037037035,19.90909090909091,0.543,-0.108,0.256,0.2304,62.9,0,0
전남,보성군,부동산업,23,517,146687180,6,27,0.34782608695652173,283727.62088974856,0.031914893617021274,22.47826086956522,0.627,-0.303,0.365,0.2297,62.8,0,0
인천,부평구,도소매업,564,6406,1861947920,245,234,0.33687943262411346,290656.8716827974,0.03738682485170153,11.358156028368795,0.499,-0.095,0.283,0.2292,62.8,0,0
전남,광양시,숙박음식점업,33,610,157774980,26,30,0.21212121212121213,258647.50819672132,0.04590163934426229,18.484848484848484,1.114,0.229,-0.657,0.2287,62.7,0,0
경남,밀양시,기타,295,4236,1140372160,216,166,0.2440677966101695,269209.66949952784,0.04508970727101039,14.359322033898305,0.903,0.198,-0.416,0.2283,62.7,0,0
서울,동대문구,도소매업,839,7128,2199095260,200,206,0.4231227651966627,308515.04769921437,0.028479236812570145,8.495828367103694,0.185,-0.433,0.932,0.2281,62.6,0,0
경기,여주시,도소매업,204,1681,519596280,68,49,0.39215686274509803,309099.51219512196,0.034800713860797146,8.240196078431373,0.175,-0.193,0.699,0.2271,62.6,0,0
전남,곡성군,기타,71,728,191814580,22,12,0.3380281690140845,263481.56593406596,0.023351648351648352,10.253521126760564,1.017,-0.628,0.291,0.2267,62.5,0,0
경기,양평군,도소매업,111,1133,338245040,40,42,0.36036036036036034,298539.3115622242,0.03618711385701677,10.207207207207206,0.359,-0.14,0.46,0.2259,62.5,0,0
강원,속초시,기타,124,1734,425824240,51,23,0.29838709677419356,245573.37946943485,0.021337946943483274,13.983870967741936,1.388,-0.704,-0.007,0.2254,62.4,0,0
강원,홍천군,기타,128,1378,357114300,31,32,0.328125,259154.06386066764,0.022859216255442672,10.765625,1.104,-0.647,0.217,0.2247,62.4,0,0
서울,강북구,숙박음식점업,39,521,141273320,31,30,0.1794871794871795,271158.0038387716,0.05854126679462572,13.35897435897436,0.865,0.709,-0.903,0.2239,62.3,1,0
경기,안산시,도소매업,1078,10127,3210164880,338,301,0.424860853432282,316990.7060333761,0.0315493235904019,9.394248608534323,0.043,-0.316,0.945,0.2238,62.3,3,1
경남,사천시,부동산업,37,502,139775780,23,16,0.2972972972972973,278437.80876494024,0.03884462151394422,13.567567567567568,0.726,-0.039,-0.015,0.2237,62.2,0,0
부산,남구,전문과학기술,208,3065,883726860,127,122,0.3125,288328.5024469821,0.04061990212071778,14.735576923076923,0.542,0.028,0.099,0.223,62.1,0,0
강원,평창군,부동산업,27,620,177823880,7,10,0.4444444444444444,286812.70967741933,0.013709677419354839,22.962962962962962,0.57,-0.994,1.093,0.2228,62.1,0,0
경기,안양시,교육서비스업,72,675,181472220,29,22,0.2777777777777778,268847.73333333334,0.03777777777777778,9.375,0.91,-0.08,-0.162,0.2227,62.0,0,0
경기,구리시,제조업,191,1610,495607520,40,42,0.43455497382198954,307830.7577639752,0.02546583850931677,8.429319371727749,0.197,-0.548,1.018,0.2226,62.0,0,0
전남,담양군,기타,107,1026,263624100,28,24,0.308411214953271,256943.567251462,0.025341130604288498,9.588785046728972,1.149,-0.552,0.068,0.2217,61.9,0,0
경북,구미시,협회수리개인,53,989,251849920,37,28,0.2641509433962264,254651.08190091,0.03286147623862487,18.660377358490567,1.196,-0.267,-0.265,0.2216,61.9,0,0
서울,성동구,숙박음식점업,249,4394,1438719880,232,284,0.3092369477911647,327428.2840236686,0.058716431497496585,17.646586345381525,-0.128,0.716,0.074,0.2206,61.8,1,0
충남,계룡시,도소매업,49,653,202339420,19,22,0.40816326530612246,309861.28637059726,0.03139356814701378,13.326530612244898,0.162,-0.322,0.82,0.2198,61.8,0,0
충남,천안시,도소매업,921,8401,2648272120,310,284,0.3995656894679696,315232.9627425306,0.03535293417450303,9.121606948968513,0.072,-0.172,0.755,0.2182,61.7,0,0
서울,동대문구,기타,329,5836,1376693320,186,168,0.22188449848024316,235896.73063742288,0.030328992460589444,17.73860182370821,1.599,-0.363,-0.583,0.2178,61.7,0,0
경남,거창군,기타,141,1827,463443080,43,70,0.2695035460992908,253663.42638204707,0.030925013683634373,12.957446808510639,1.217,-0.34,-0.225,0.2173,61.6,0,0
부산,동래구,기타,299,5635,1445774320,152,336,0.2140468227424749,256570.42058562554,0.04330079858030168,18.846153846153847,1.157,0.13,-0.642,0.2148,61.6,0,0
강원,강릉시,기타,340,4269,1059923520,121,104,0.27647058823529413,248283.7947997189,0.02635277582572031,12.555882352941177,1.33,-0.514,-0.172,0.2146,61.5,0,0
광주,남구,전문과학기술,106,1143,339323200,44,40,0.3490566037735849,296870.69116360456,0.03674540682414698,10.783018867924529,0.388,-0.119,0.374,0.2145,61.4,0,0
경북,성주군,도소매업,60,536,177712220,21,24,0.4,331552.64925373136,0.04197761194029851,8.933333333333334,-0.194,0.08,0.758,0.2145,61.4,0,0
부산,동래구,협회수리개인,41,537,142438280,23,22,0.24390243902439024,265248.19366852887,0.04189944134078212,13.097560975609756,0.982,0.077,-0.418,0.2136,61.3,0,0
경기,의정부시,제조업,201,2738,870804360,109,91,0.39800995024875624,318043.9590942294,0.036523009495982466,13.621890547263682,0.025,-0.127,0.743,0.2135,61.3,0,0
경기,고양시,정보통신업,385,4265,1407013060,137,148,0.43896103896103894,329897.5521688159,0.03341148886283705,11.077922077922079,-0.168,-0.246,1.051,0.2127,61.2,0,0
전남,화순군,도소매업,86,930,261371460,15,26,0.38372093023255816,281044.5806451613,0.02204301075268817,10.813953488372093,0.677,-0.678,0.635,0.2115,61.2,0,0
경북,경주시,운수창고업,56,531,132930440,6,21,0.2857142857142857,250339.81167608287,0.025423728813559324,9.482142857142858,1.286,-0.549,-0.103,0.2115,61.2,0,0
전남,광양시,부동산업,60,963,264638480,23,39,0.31666666666666665,274806.31360332295,0.032191069574247146,16.05,0.795,-0.292,0.13,0.2111,61.1,0,0
충남,금산군,기타,126,1472,400504400,38,38,0.3412698412698413,272081.79347826086,0.025815217391304348,11.682539682539682,0.847,-0.534,0.316,0.2097,61.0,0,0
전북,전주시,협회수리개인,172,1842,530269020,69,66,0.32558139534883723,287876.7752442997,0.03664495114006515,10.709302325581396,0.55,-0.123,0.198,0.2083,61.0,0,0
경기,양주시,협회수리개인,75,723,202613860,23,26,0.32,280240.47026279394,0.0338865836791148,9.64,0.692,-0.228,0.156,0.2066,60.9,0,0
인천,남동구,운수창고업,80,883,244373980,23,32,0.325,276754.22423556057,0.03114382785956965,11.0375,0.758,-0.332,0.193,0.2064,60.9,0,0
서울,양천구,교육서비스업,111,1103,296564000,35,33,0.3063063063063063,268870.3535811423,0.030825022665457842,9.936936936936936,0.91,-0.344,0.052,0.2062,60.8,0,0
울산,북구,도소매업,176,1435,431895020,44,47,0.3806818181818182,300972.1393728223,0.03170731707317073,8.153409090909092,0.316,-0.31,0.613,0.206,60.7,0,0
경기,안양시,협회수리개인,118,1281,367813480,44,46,0.3305084745762712,287129.9609679938,0.0351288056206089,10.85593220338983,0.564,-0.18,0.235,0.206,60.7,0,0
경기,용인시,도소매업,1929,27326,9130841420,1202,913,0.41731467081389323,334144.82251335727,0.03869940715801801,14.165889061689995,-0.235,-0.045,0.888,0.2028,60.7,1,0
서울,관악구,전문과학기술,233,6906,2182514360,204,214,0.4206008583690987,316031.6188821315,0.03026353895163626,29.63948497854077,0.058,-0.365,0.913,0.2021,60.5,0,0
강원,원주시,부동산업,204,3836,1163559380,59,128,0.4215686274509804,303326.2200208551,0.02437434827945777,18.80392156862745,0.275,-0.589,0.92,0.2021,60.5,0,0
강원,평창군,전문과학기술,42,935,293477480,57,39,0.30952380952380953,313879.6577540107,0.051336898395721926,22.261904761904763,0.094,0.435,0.077,0.2021,60.5,0,0
광주,남구,제조업,46,550,136522400,21,15,0.2391304347826087,248222.54545454544,0.03272727272727273,11.956521739130435,1.331,-0.272,-0.453,0.202,60.4,0,0
경기,성남시,협회수리개인,265,3857,1094515620,127,138,0.32452830188679244,283773.8190303345,0.034353124189784805,14.554716981132076,0.626,-0.21,0.19,0.2018,60.4,0,0
대구,수성구,운수창고업,41,976,335435020,27,57,0.4146341463414634,343683.4221311475,0.0430327868852459,23.804878048780488,-0.383,0.12,0.868,0.2015,60.3,0,0
대구,수성구,전문과학기술,385,4435,1243323180,185,145,0.3012987012987013,280343.44532130775,0.03720405862457723,11.519480519480519,0.69,-0.102,0.015,0.201,60.3,0,0
대구,수성구,교육서비스업,104,1177,284522580,47,34,0.21153846153846154,241735.41206457093,0.034409515717926935,11.317307692307692,1.471,-0.208,-0.661,0.2005,60.2,0,0
전북,장수군,기타,55,553,135814720,10,9,0.3090909090909091,245596.23869801086,0.017179023508137433,10.054545454545455,1.387,-0.862,0.073,0.1994,60.2,0,0
강원,횡성군,도소매업,79,814,252751760,33,21,0.3924050632911392,310505.8476658477,0.033169533169533166,10.30379746835443,0.151,-0.255,0.701,0.1991,60.1,0,0
부산,동래구,제조업,78,1120,362658900,58,44,0.358974358974359,323802.58928571426,0.045535714285714284,14.35897435897436,-0.07,0.215,0.449,0.1981,60.1,0,0
대전,서구,도소매업,485,4844,1448790260,144,154,0.37731958762886597,299089.6490503716,0.030759702725020644,9.987628865979381,0.349,-0.346,0.587,0.1965,60.0,0,0
부산,사상구,기타,340,4717,1202903680,141,134,0.2735294117647059,255014.5601017596,0.029149883400466398,13.873529411764705,1.189,-0.408,-0.194,0.1956,60.0,0,0
서울,송파구,도소매업,2722,64268,21600497120,2691,2304,0.41734019103600295,336100.34729569923,0.0388607082840605,23.610580455547392,-0.266,-0.039,0.889,0.1947,59.9,3,1
경남,거제시,부동산업,56,957,246712040,37,44,0.21428571428571427,257797.3249738767,0.04231974921630094,17.089285714285715,1.132,0.093,-0.641,0.1946,59.9,0,0
서울,강서구,숙박음식점업,229,9112,2808955640,439,374,0.32751091703056767,308269.9341527656,0.04461150131694469,39.790393013100434,0.19,0.18,0.212,0.1938,59.8,0,0
경기,구리시,협회수리개인,48,528,148779080,14,10,0.375,281778.5606060606,0.022727272727272728,11.0,0.663,-0.652,0.57,0.1937,59.7,0,0
대구,서구,기타,258,3892,924672660,153,83,0.21705426356589147,237582.90339157244,0.030318602261048305,15.085271317829458,1.562,-0.363,-0.62,0.193,59.7,0,0
부산,사상구,전문과학기술,182,2938,921001920,93,109,0.3901098901098901,313479.21034717496,0.03437712729748128,16.142857142857142,0.101,-0.209,0.684,0.1919,59.6,0,0
부산,서구,도소매업,266,2112,679910560,50,53,0.45864661654135336,321927.3484848485,0.024384469696969696,7.93984962406015,-0.039,-0.589,1.2,0.1907,59.6,0,0
대전,서구,부동산업,279,4071,1162662540,112,113,0.35842293906810035,285596.3006632277,0.02763448784082535,14.591397849462366,0.592,-0.465,0.445,0.1906,59.5,0,0
부산,남구,부동산업,66,1716,443166420,36,38,0.3181818181818182,258255.4895104895,0.02156177156177156,26.0,1.122,-0.696,0.142,0.1894,59.5,0,0
대구,중구,전문과학기술,166,2534,675773000,73,106,0.2710843373493976,266682.32044198894,0.03531965272296764,15.265060240963855,0.953,-0.173,-0.213,0.189,59.4,0,0
충남,논산시,운수창고업,30,692,183432040,41,17,0.23333333333333334,265075.20231213875,0.04190751445086705,23.066666666666666,0.985,0.077,-0.497,0.1883,59.4,0,0
경남,양산시,전문과학기술,217,2609,731130880,107,97,0.2857142857142857,280234.1433499425,0.039095438865465695,12.023041474654377,0.692,-0.03,-0.103,0.1865,59.3,0,0
경기,하남시,도소매업,1548,12432,4010684560,355,387,0.43023255813953487,322609.7619047619,0.029842342342342343,8.031007751937985,-0.05,-0.381,0.986,0.1848,59.3,1,1
인천,중구,부동산업,101,1444,523500560,69,55,0.44554455445544555,362535.01385041553,0.04293628808864266,14.297029702970297,-0.665,0.116,1.101,0.1841,59.2,0,0
경기,과천시,금융보험업,12,1140,369766560,24,13,0.5,324356.63157894736,0.016228070175438595,95.0,-0.079,-0.898,1.511,0.1781,59.2,0,0
강원,원주시,기타,496,6729,1655942840,209,193,0.23790322580645162,246090.48001188884,0.029870708872046365,13.566532258064516,1.377,-0.38,-0.463,0.1779,59.1,0,0
경남,고성군,기타,106,1079,259246400,24,18,0.27358490566037735,240265.4309545876,0.019462465245597776,10.179245283018869,1.503,-0.776,-0.194,0.1777,59.0,0,0
광주,동구,제조업,76,1029,302255780,42,22,0.35526315789473684,293737.39552964043,0.031098153547133137,13.539473684210526,0.444,-0.334,0.421,0.1772,59.0,0,0
경기,안산시,운수창고업,149,2460,760064900,68,73,0.40268456375838924,308969.47154471546,0.028658536585365855,16.51006711409396,0.178,-0.426,0.778,0.1765,58.9,0,0
대구,중구,제조업,80,922,281000000,18,14,0.45,304772.2342733189,0.01735357917570499,11.525,0.25,-0.856,1.135,0.1762,58.9,0,0
경북,경산시,운수창고업,46,610,180893100,15,21,0.3695652173913043,296546.0655737705,0.029508196721311476,13.26086956521739,0.394,-0.394,0.529,0.1762,58.9,0,0
경기,광명시,협회수리개인,56,505,140853740,17,21,0.2857142857142857,278918.297029703,0.03762376237623762,9.017857142857142,0.717,-0.086,-0.103,0.1761,58.8,0,0
충남,천안시,협회수리개인,151,1744,524554620,69,81,0.31125827814569534,300776.7316513761,0.0430045871559633,11.549668874172186,0.319,0.119,0.09,0.1759,58.7,0,0
서울,중랑구,도소매업,364,3169,991825900,105,117,0.3791208791208791,312977.563900284,0.03502682234143263,8.706043956043956,0.11,-0.184,0.601,0.1754,58.7,0,0
부산,영도구,기타,149,2311,649731880,102,49,0.31543624161073824,281147.50324534834,0.032669839896148856,15.51006711409396,0.675,-0.274,0.121,0.174,58.6,0,0
대전,중구,제조업,120,2977,907349360,151,138,0.2916666666666667,304786.483036614,0.04853879744709439,24.808333333333334,0.249,0.329,-0.058,0.1735,58.6,0,0
대전,동구,부동산업,71,1467,379679260,34,31,0.30985915492957744,258813.40149965917,0.022154055896387186,20.661971830985916,1.111,-0.673,0.079,0.1723,58.5,0,0
