스냅샷,시도,시군구,업종대분류,가입자수,위험점수,위험백분위,이직률,인당보험료
2026-05,전남,담양군,기타,1026,0.2217,61.9,0.025341130604288498,256943.567251462
2026-05,전남,담양군,도소매업,945,0.6222,83.6,0.046031746031746035,279629.88359788357
2026-05,전남,담양군,보건사회복지,500,-0.3614,28.5,0.032,289091.68
2026-05,전남,담양군,부동산업,604,0.6316,83.7,0.06456953642384106,250896.02649006623
2026-05,전남,담양군,전문과학기술,553,-0.2536,32.7,0.027124773960216998,306099.89150090417
2026-05,전남,담양군,제조업,2516,-0.3012,30.8,0.025437201907790145,334870.8823529412
2026-05,전남,목포시,건설업,2031,0.7146,85.9,0.05465288035450517,299407.09995076316
2026-05,전남,목포시,금융보험업,646,-1.1231,5.8,0.007739938080495356,440152.0743034056
2026-05,전남,목포시,기타,5282,0.3023,68.1,0.028682317304051495,239514.0817872018
2026-05,전남,목포시,도소매업,1803,0.5886,82.5,0.037992235163616196,280604.99168053246
2026-05,전남,목포시,보건사회복지,5261,-0.9459,9.1,0.022144079072419692,314122.26192739024
2026-05,전남,목포시,부동산업,1873,0.4506,76.9,0.02562733582487987,259390.79551521622
2026-05,전남,목포시,숙박음식점업,604,1.095,95.1,0.07367549668874172,216953.97350993377
2026-05,전남,목포시,운수창고업,1123,0.0484,49.9,0.02894033837934105,280147.3731077471
2026-05,전남,목포시,전문과학기술,1384,0.1234,55.1,0.024205202312138727,282817.4566473988
2026-05,전남,목포시,제조업,2392,0.2472,64.1,0.03783444816053512,285524.7826086957
2026-05,전남,무안군,건설업,2080,0.8915,91.4,0.078125,323806.26923076925
2026-05,전남,무안군,기타,2232,-0.1211,38.8,0.021953405017921146,265331.10215053766
2026-05,전남,무안군,도소매업,708,0.8722,90.7,0.05014124293785311,271259.88700564974
2026-05,전남,무안군,보건사회복지,832,-0.7211,16.1,0.028245192307692308,288810.45673076925
2026-05,전남,무안군,부동산업,1647,-0.4796,24.2,0.014875531268973893,296417.01275045535
2026-05,전남,무안군,전문과학기술,896,0.1346,55.9,0.03125,296572.29910714284
2026-05,전남,무안군,제조업,1261,-0.0581,42.9,0.02498017446471055,311429.10388580494
2026-05,전남,보성군,건설업,923,0.791,88.0,0.07638136511375948,293430.2058504875
2026-05,전남,보성군,기타,763,0.436,76.2,0.02817824377457405,252294.46920052424
2026-05,전남,보성군,부동산업,517,0.2297,62.8,0.031914893617021274,283727.62088974856
2026-05,전남,순천시,건설업,3639,0.8679,90.5,0.07611981313547678,311425.045342127
2026-05,전남,순천시,금융보험업,906,-1.4771,2.1,0.02041942604856512,464916.86534216336
2026-05,전남,순천시,기타,5445,0.2353,63.2,0.023691460055096418,241771.3241505969
2026-05,전남,순천시,도소매업,2827,0.3362,70.7,0.03572691899540149,291391.36186770425
2026-05,전남,순천시,보건사회복지,4822,-0.7807,13.7,0.025922853587722935,311107.7478224803
2026-05,전남,순천시,부동산업,2784,0.1362,56.1,0.013649425287356323,269489.683908046
2026-05,전남,순천시,숙박음식점업,546,1.2953,97.5,0.08974358974358974,245489.52380952382
2026-05,전남,순천시,운수창고업,875,0.1234,55.1,0.036,283216.8685714286
2026-05,전남,순천시,전문과학기술,2036,0.0934,52.7,0.035609037328094305,291786.59135559923
2026-05,전남,순천시,제조업,4962,-0.6168,19.3,0.025796049979846837,400272.3700120919
2026-05,전남,순천시,협회수리개인,798,0.1516,57.2,0.043233082706766915,292646.71679197997
2026-05,전남,신안군,건설업,1238,0.8996,91.7,0.07794830371567044,301991.84168012923
2026-05,전남,신안군,기타,657,0.5977,82.9,0.0273972602739726,255714.5205479452
2026-05,전남,신안군,부동산업,509,0.5097,79.9,0.02848722986247544,293365.73673870333
2026-05,전남,여수시,건설업,9408,0.6038,83.1,0.10863095238095238,397872.4511054422
2026-05,전남,여수시,금융보험업,836,-1.7648,0.5,0.004186602870813397,477343.8038277512
2026-05,전남,여수시,기타,6113,0.1529,57.4,0.025682970718141664,257449.8478652053
2026-05,전남,여수시,도소매업,3133,0.1714,58.4,0.045164379189275454,331654.7526332589
2026-05,전남,여수시,보건사회복지,3666,-0.9609,8.8,0.02386797599563557,320777.6595744681
2026-05,전남,여수시,부동산업,2537,0.4448,76.5,0.029365392195506504,258253.51990540008
2026-05,전남,여수시,숙박음식점업,849,0.3805,73.6,0.05123674911660778,261498.25677267375
2026-05,전남,여수시,운수창고업,2507,-0.3982,27.1,0.02672516952532908,362071.55963302753
2026-05,전남,여수시,전문과학기술,4980,-0.5215,22.5,0.030220883534136544,366887.3253012048
2026-05,전남,여수시,제조업,13745,-1.0309,7.4,0.03310294652600946,488727.8995998545
2026-05,전남,여수시,협회수리개인,714,-0.1012,40.1,0.03011204481792717,334023.92156862747
2026-05,전남,영광군,건설업,1468,0.9645,92.7,0.08072207084468665,303825.02724795643
2026-05,전남,영광군,기타,954,0.4828,78.8,0.030922431865828093,250102.83018867925
2026-05,전남,영광군,도소매업,597,0.3493,71.6,0.021775544388609715,275821.67504187603
2026-05,전남,영광군,보건사회복지,597,-1.0842,6.2,0.020938023450586266,336927.00167504186
2026-05,전남,영광군,부동산업,507,-0.1327,37.9,0.013806706114398421,270301.1045364892
2026-05,전남,영광군,전문과학기술,617,-0.4524,25.2,0.022690437601296597,355929.52998379257
2026-05,전남,영광군,제조업,818,-0.0201,45.3,0.03484107579462103,351576.8215158924
2026-05,전남,영암군,건설업,1564,0.8084,88.8,0.054987212276214836,320687.8388746803
2026-05,전남,영암군,기타,2419,0.1344,55.8,0.03038445638693675,282870.9549400579
2026-05,전남,영암군,도소매업,533,0.3765,73.2,0.02626641651031895,295137.74859287054
2026-05,전남,영암군,부동산업,869,0.4037,75.0,0.047180667433831994,283851.46144994244
2026-05,전남,영암군,전문과학기술,971,-0.1831,35.4,0.029351184346035016,288049.4335736354
2026-05,전남,영암군,제조업,14733,-0.7239,16.0,0.025147627774384035,377942.9959953845
2026-05,전남,완도군,건설업,1000,1.0703,94.8,0.0755,273018.3
2026-05,전남,완도군,기타,737,0.5684,82.0,0.03595658073270014,238613.16146540028
2026-05,전남,완도군,도소매업,864,0.5273,81.2,0.027777777777777776,290928.14814814815
2026-05,전남,장성군,건설업,2246,1.1629,96.0,0.10908281389136243,321719.66162065894
2026-05,전남,장성군,기타,1323,0.3334,70.6,0.03363567649281935,265260.37792894937
2026-05,전남,장성군,도소매업,1078,0.2578,65.0,0.032467532467532464,313641.8367346939
2026-05,전남,장성군,전문과학기술,727,0.2592,65.2,0.04745529573590096,279571.1416781293
2026-05,전남,장성군,제조업,3079,-0.1128,39.3,0.025332900292302694,314035.5505034102
2026-05,전남,장흥군,건설업,921,0.6749,84.7,0.04560260586319218,278003.19218241045
2026-05,전남,장흥군,기타,960,0.5318,81.3,0.025520833333333333,233019.875
2026-05,전남,진도군,건설업,558,0.8475,90.0,0.05017921146953405,264807.8494623656
2026-05,전남,진도군,기타,559,0.3795,73.6,0.03667262969588551,237350.4472271914
2026-05,전남,진도군,부동산업,628,-0.5248,22.3,0.003980891719745223,314805.127388535
2026-05,전남,함평군,건설업,923,0.6905,85.2,0.0590465872156013,328037.1180931744
2026-05,전남,함평군,기타,887,0.2496,64.2,0.02480270574971815,261044.7801578354
2026-05,전남,함평군,제조업,1242,-0.1893,35.1,0.026167471819645734,312392.6570048309
2026-05,전남,해남군,건설업,1485,1.2988,97.7,0.08148148148148149,283534.3434343434
2026-05,전남,해남군,금융보험업,671,-1.4708,2.2,0.011177347242921014,427902.3248882265
2026-05,전남,해남군,기타,1204,0.8869,91.3,0.03945182724252492,238853.1561461794
2026-05,전남,해남군,보건사회복지,785,-1.0803,6.4,0.017834394904458598,328728.4076433121
2026-05,전남,해남군,부동산업,782,-0.3141,30.3,0.026854219948849106,309440.05115089513
2026-05,전남,해남군,제조업,1558,-0.4383,25.8,0.022464698331193838,368183.29910141206
2026-05,전남,화순군,건설업,2096,0.3375,70.8,0.046994274809160304,347070.963740458
2026-05,전남,화순군,기타,1935,0.4636,77.7,0.03643410852713178,261775.71059431526
2026-05,전남,화순군,도소매업,930,0.2115,61.2,0.02204301075268817,281044.5806451613
2026-05,전남,화순군,보건사회복지,1059,-0.5184,22.7,0.040132200188857416,280361.4730878187
2026-05,전남,화순군,부동산업,947,-0.2639,32.2,0.008447729672650475,285012.60823653644
2026-05,전남,화순군,전문과학기술,994,-0.2827,31.2,0.022132796780684104,346727.9476861167
2026-05,전남,화순군,제조업,1585,-0.3189,30.0,0.026813880126182965,328754.85173501575
2026-05,전북,고창군,건설업,824,1.3216,97.8,0.07463592233009708,272871.4563106796
2026-05,전북,고창군,금융보험업,527,-1.1583,5.2,0.027514231499051234,445857.1916508539
2026-05,전북,고창군,기타,1325,0.2312,63.1,0.02150943396226415,249062.62641509433
2026-05,전북,고창군,도소매업,569,0.1241,55.3,0.028119507908611598,369176.5905096661
2026-05,전북,고창군,보건사회복지,566,-0.4918,23.7,0.04858657243816254,293496.5371024735
2026-05,전북,고창군,부동산업,537,0.301,68.0,0.0186219739292365,299663.5009310987
2026-05,전북,고창군,제조업,637,0.1013,53.4,0.033751962323390894,284025.557299843
2026-05,전북,군산시,건설업,4261,0.9348,92.3,0.08894625674724244,332528.69748885237
2026-05,전북,군산시,금융보험업,594,-1.4024,3.0,0.008417508417508417,448381.07744107745
2026-05,전북,군산시,기타,5627,0.1565,57.6,0.02612404478407677,261572.7065932113
2026-05,전북,군산시,도소매업,2830,0.4647,77.8,0.03939929328621908,293498.18374558305
2026-05,전북,군산시,보건사회복지,3454,-0.8572,10.9,0.023595830920671686,313843.74059061956
2026-05,전북,군산시,부동산업,2129,0.3052,68.3,0.020197275716298733,253787.9098168154
2026-05,전북,군산시,수도하수폐기물,560,-0.8655,10.6,0.015178571428571428,429308.4285714286
2026-05,전북,군산시,운수창고업,2271,-0.0101,46.0,0.02025539409951563,338791.59841479524
2026-05,전북,군산시,전문과학기술,3128,0.3689,72.7,0.04555626598465473,291316.50255754474
2026-05,전북,군산시,제조업,13489,-0.7138,16.3,0.02472384906219883,396862.02090592333
2026-05,전북,군산시,협회수리개인,508,0.4869,78.9,0.05905511811023622,249064.96062992126
2026-05,전북,김제시,건설업,1761,0.9715,93.0,0.07155025553662692,306837.2969903464
2026-05,전북,김제시,기타,2606,0.0323,48.9,0.023791250959324637,256511.54259401382
2026-05,전북,김제시,도소매업,1854,-0.2358,33.2,0.023462783171521034,355587.56202804745
2026-05,전북,김제시,부동산업,806,0.2948,67.3,0.034119106699751864,302800.76923076925
2026-05,전북,김제시,전문과학기술,1131,-0.0909,41.1,0.036251105216622455,290314.6419098143
2026-05,전북,김제시,제조업,5556,-0.5678,20.6,0.024928005759539237,348112.63498920086
2026-05,전북,남원시,건설업,1604,1.1343,95.7,0.06327930174563591,234716.4089775561
2026-05,전북,남원시,금융보험업,657,-1.7114,0.7,0.0060882800608828,432616.07305936073
2026-05,전북,남원시,기타,2274,0.2578,65.0,0.02924362357080035,243164.44151275285
2026-05,전북,남원시,보건사회복지,770,-1.1833,4.8,0.016883116883116882,346208.5974025974
2026-05,전북,남원시,부동산업,670,0.3932,74.5,0.026865671641791045,314792.447761194
2026-05,전북,남원시,제조업,1149,-0.1,40.2,0.0278503046127067,308669.06875543954
2026-05,전북,무주군,건설업,569,1.7117,99.3,0.09402460456942004,252702.0035149385
2026-05,전북,무주군,기타,683,0.3218,69.6,0.014641288433382138,226009.37042459738
2026-05,전북,부안군,건설업,817,1.2565,96.8,0.09547123623011015,300388.29865361075
2026-05,전북,부안군,기타,877,0.2963,67.4,0.022234891676168756,235717.37742303306
2026-05,전북,부안군,도소매업,591,0.1167,54.6,0.03468697123519458,320921.35363790183
2026-05,전북,부안군,부동산업,665,0.1496,57.0,0.013533834586466165,282429.8947368421
2026-05,전북,부안군,제조업,1170,-0.3524,28.7,0.03418803418803419,339248.9743589744
2026-05,전북,순창군,건설업,545,1.5961,99.0,0.1018348623853211,274046.2752293578
2026-05,전북,순창군,기타,993,0.3528,71.8,0.030715005035246726,255133.63544813695
2026-05,전북,순창군,제조업,566,-0.244,32.9,0.027385159010600707,304226.4664310954
2026-05,전북,완주군,건설업,2580,0.8756,90.8,0.08682170542635659,317753.72868217056
2026-05,전북,완주군,기타,5355,-0.0158,45.8,0.025583566760037348,272803.10737628385
2026-05,전북,완주군,도소매업,1373,0.4509,77.0,0.033867443554260745,283753.48871085217
2026-05,전북,완주군,부동산업,1040,0.2895,66.8,0.01826923076923077,253521.53846153847
2026-05,전북,완주군,전문과학기술,4781,-0.7246,15.9,0.014850449696716167,413246.95252039324
2026-05,전북,완주군,제조업,8758,-0.5611,20.9,0.026090431605389357,376050.7147750628
2026-05,전북,익산시,건설업,2746,1.021,94.1,0.0764748725418791,291342.3743627094
2026-05,전북,익산시,금융보험업,746,-1.3969,3.1,0.004021447721179625,469912.33243967826
2026-05,전북,익산시,기타,6509,0.0614,50.5,0.02634813335381779,257644.80565371024
2026-05,전북,익산시,도소매업,4002,0.1477,56.9,0.036231884057971016,314411.1044477761
2026-05,전북,익산시,보건사회복지,2971,-0.3506,28.7,0.041063614944463145,277427.3510602491
2026-05,전북,익산시,부동산업,2633,0.6797,84.8,0.03209266995822256,235500.27345233574
2026-05,전북,익산시,운수창고업,826,-0.0076,46.2,0.02360774818401937,283689.61259079905
2026-05,전북,익산시,전문과학기술,3591,0.3826,73.8,0.04177109440267335,274920.82428292953
2026-05,전북,익산시,제조업,14742,-0.5641,20.8,0.023843440510107176,368726.1226427893
2026-05,전북,임실군,건설업,757,1.4251,98.3,0.06869220607661823,248948.66578599735
2026-05,전북,임실군,제조업,903,-0.0943,40.8,0.03765227021040975,348335.1273532669
2026-05,전북,장수군,건설업,606,1.655,99.1,0.09570957095709572,238288.51485148515
2026-05,전북,장수군,기타,553,0.1994,60.2,0.017179023508137433,245596.23869801086
2026-05,전북,전주시,건설업,9615,0.795,88.4,0.08044721788871555,321751.386375455
2026-05,전북,전주시,금융보험업,10258,-1.5936,1.4,0.009943458763891596,460675.32852407877
2026-05,전북,전주시,기타,14985,0.138,56.2,0.02689356022689356,249000.35769102437
2026-05,전북,전주시,도소매업,7425,0.3381,70.9,0.03393939393939394,297380.23434343433
2026-05,전북,전주시,보건사회복지,11363,-0.8386,11.5,0.027985567191762737,311965.3665405263
2026-05,전북,전주시,부동산업,5769,0.3677,72.5,0.035101404056162244,284954.8309932397
2026-05,전북,전주시,숙박음식점업,1290,1.2945,97.5,0.08953488372093023,235166.86821705426
2026-05,전북,전주시,운수창고업,2115,-0.1765,35.8,0.019148936170212766,317815.2718676123
2026-05,전북,전주시,전문과학기술,10120,0.0075,47.5,0.03068181818181818,302363.0750988142
2026-05,전북,전주시,정보통신업,1659,0.1467,56.7,0.03918022905364678,303027.76371308014
2026-05,전북,전주시,제조업,6531,-0.1832,35.3,0.025800030623181747,347288.354003981
2026-05,전북,전주시,협회수리개인,1842,0.2083,61.0,0.03664495114006515,287876.7752442997
2026-05,전북,정읍시,건설업,1651,1.176,96.2,0.07026044821320412,253758.158691702
2026-05,전북,정읍시,금융보험업,550,-1.2301,4.4,0.013636363636363636,435250.14545454545
2026-05,전북,정읍시,기타,2630,0.3779,73.5,0.02414448669201521,240533.60456273763
2026-05,전북,정읍시,도소매업,1854,-0.0508,43.2,0.02481121898597627,351723.7971952535
2026-05,전북,정읍시,보건사회복지,1150,-0.7191,16.1,0.03,312742.7652173913
2026-05,전북,정읍시,부동산업,998,0.8723,90.7,0.04909819639278557,296373.3867735471
2026-05,전북,정읍시,전문과학기술,567,0.0604,50.3,0.020282186948853614,279333.5802469136
2026-05,전북,정읍시,제조업,3585,-0.5169,22.8,0.022454672245467225,350691.62064156204
2026-05,전북,진안군,건설업,573,1.6972,99.2,0.08900523560209424,251981.60558464224
2026-05,전북,진안군,기타,717,0.5044,79.7,0.02301255230125523,254777.12691771268
2026-05,제주,서귀포시,건설업,2137,1.8668,99.6,0.10762751520823584,266272.2882545625
2026-05,제주,서귀포시,교육서비스업,589,-0.5098,23.1,0.0050933786078098476,442848.2512733447
2026-05,제주,서귀포시,금융보험업,1611,-1.1837,4.8,0.027312228429546864,400988.4419615146
2026-05,제주,서귀포시,기타,7195,-0.1674,36.2,0.030507296733842948,288939.9193884642
2026-05,제주,서귀포시,농림어업,623,0.5776,82.3,0.036115569823434994,246341.63723916534
2026-05,제주,서귀포시,도소매업,2040,0.3399,71.0,0.033823529411764704,310696.43137254904
2026-05,제주,서귀포시,보건사회복지,850,-1.1769,5.0,0.017058823529411765,365712.02352941176
2026-05,제주,서귀포시,부동산업,1731,0.0992,53.2,0.029462738301559793,355067.40612362797
2026-05,제주,서귀포시,숙박음식점업,2604,0.4191,75.7,0.05683563748079877,298604.53917050693
2026-05,제주,서귀포시,전문과학기술,1290,0.3113,68.8,0.03217054263565892,292366.0465116279
2026-05,제주,서귀포시,제조업,697,0.4189,75.6,0.046628407460545196,265555.00717360113
2026-05,제주,서귀포시,협회수리개인,1191,-0.1266,38.4,0.03484466834592779,308652.34256926953
2026-05,제주,제주시,건설업,7646,1.1378,95.8,0.07788386084227047,303503.790217107
2026-05,제주,제주시,금융보험업,3201,-1.1822,4.9,0.00859106529209622,413578.737894408
2026-05,제주,제주시,기타,23551,-0.1656,36.4,0.02286527111375313,279575.85495308053
2026-05,제주,제주시,농림어업,627,0.6939,85.3,0.044657097288676235,255832.663476874
2026-05,제주,제주시,도소매업,8727,0.087,52.3,0.03174057522630916,315379.5279019136
2026-05,제주,제주시,보건사회복지,3983,-0.8229,12.3,0.027742907356264123,320214.36103439616
2026-05,제주,제주시,부동산업,1858,0.7457,87.0,0.022604951560818085,237924.17653390742
2026-05,제주,제주시,숙박음식점업,3308,0.7387,86.6,0.07088875453446192,258089.32889963724
2026-05,제주,제주시,운수창고업,6826,-0.0692,42.4,0.028713741576325814,352239.87987108115
2026-05,제주,제주시,전문과학기술,5764,0.3705,72.8,0.041637751561415685,281047.1512838307
2026-05,제주,제주시,정보통신업,7172,-1.0394,7.2,0.016383156720580033,515826.84049079753
2026-05,제주,제주시,제조업,3958,0.1681,58.2,0.0387822132390096,298351.79383527033
2026-05,제주,제주시,협회수리개인,3538,0.1219,55.0,0.040983606557377046,296500.35048049747
2026-05,충남,계룡시,기타,1853,-0.0674,42.4,0.01807879114948732,271181.04695089045
2026-05,충남,계룡시,도소매업,653,0.2198,61.8,0.03139356814701378,309861.28637059726
2026-05,충남,공주시,건설업,2775,0.8272,89.5,0.08198198198198198,331713.16756756755
2026-05,충남,공주시,금융보험업,598,-1.463,2.2,0.01254180602006689,448049.7993311037
2026-05,충남,공주시,기타,3001,0.0409,49.5,0.029490169943352216,275078.08730423194
2026-05,충남,공주시,도소매업,1473,0.0295,48.7,0.03496266123557366,337499.83706720977
2026-05,충남,공주시,보건사회복지,1024,-1.0781,6.4,0.02099609375,335881.62109375
2026-05,충남,공주시,부동산업,1765,0.5687,82.1,0.032577903682719546,245187.04815864022
2026-05,충남,공주시,운수창고업,576,-0.2605,32.4,0.019965277777777776,281920.5208333333
2026-05,충남,공주시,전문과학기술,1817,0.0124,47.8,0.035498073747936155,311763.9955971381
2026-05,충남,공주시,제조업,10694,-1.0519,7.0,0.014260332896951562,410852.40695717226
2026-05,충남,금산군,건설업,848,0.9655,92.8,0.06721698113207547,290772.12264150946
2026-05,충남,금산군,기타,1472,0.2097,61.0,0.025815217391304348,272081.79347826086
2026-05,충남,금산군,도소매업,920,0.3238,69.7,0.04021739130434782,293845.5869565217
2026-05,충남,금산군,부동산업,703,0.3915,74.4,0.021337126600284494,251895.39118065435
2026-05,충남,금산군,제조업,6298,-0.8118,12.9,0.01635439822165767,422611.50523975864
2026-05,충남,논산시,건설업,2061,0.8507,90.0,0.07496360989810771,318649.50994662783
2026-05,충남,논산시,기타,2529,-0.0412,43.9,0.025899565045472518,278418.29972321074
2026-05,충남,논산시,도소매업,1508,0.3371,70.8,0.03116710875331565,292068.899204244
2026-05,충남,논산시,보건사회복지,1420,-1.0356,7.3,0.02112676056338028,344742.61971830984
2026-05,충남,논산시,부동산업,1281,0.3298,70.0,0.01483216237314598,276007.6346604215
2026-05,충남,논산시,운수창고업,692,0.1883,59.4,0.04190751445086705,265075.20231213875
2026-05,충남,논산시,전문과학기술,651,0.3315,70.1,0.03533026113671275,258666.2058371736
2026-05,충남,논산시,제조업,5865,-0.3953,27.2,0.02361466325660699,340606.8815004263
2026-05,충남,당진시,건설업,5059,1.1014,95.2,0.13896026882783158,395511.0772880016
2026-05,충남,당진시,금융보험업,589,-1.7892,0.3,0.004244482173174873,483141.1205432937
2026-05,충남,당진시,기타,4216,-0.1176,39.1,0.028225806451612902,264206.57020872866
2026-05,충남,당진시,농림어업,699,0.2538,64.5,0.017167381974248927,256051.47353361946
2026-05,충남,당진시,도소매업,1815,0.064,50.6,0.03829201101928375,345083.9008264463
2026-05,충남,당진시,보건사회복지,1253,-0.6869,17.2,0.0355147645650439,309345.1875498803
2026-05,충남,당진시,부동산업,862,0.2403,63.6,0.026102088167053363,331474.1995359629
2026-05,충남,당진시,수도하수폐기물,515,-0.4907,23.9,0.027184466019417475,385963.68932038837
2026-05,충남,당진시,운수창고업,799,0.2389,63.4,0.031914893617021274,338814.66833541926
2026-05,충남,당진시,전기가스,715,-0.9556,9.0,0.016783216783216783,519389.48251748254
2026-05,충남,당진시,전문과학기술,2367,0.319,69.3,0.07710181664554289,371215.96958174906
2026-05,충남,당진시,제조업,26466,-1.1511,5.3,0.0228595178719867,490367.3936371193
2026-05,충남,당진시,협회수리개인,795,1.3076,97.7,0.18553459119496854,382932.25157232705
2026-05,충남,보령시,건설업,3131,1.1965,96.3,0.1184924944107314,339363.6921111466
2026-05,충남,보령시,기타,2559,0.0773,51.7,0.025009769441187966,268819.4529112935
2026-05,충남,보령시,도소매업,1109,0.2375,63.4,0.03967538322813345,333466.2398557259
2026-05,충남,보령시,보건사회복지,773,-1.0206,7.6,0.022639068564036222,328944.42432082794
2026-05,충남,보령시,부동산업,752,0.3502,71.7,0.02327127659574468,296662.02127659577
2026-05,충남,보령시,전기가스,2949,-2.0291,0.1,0.0084774499830451,527411.990505256
2026-05,충남,보령시,전문과학기술,1440,-0.4917,23.8,0.02326388888888889,343621.80555555556
2026-05,충남,보령시,제조업,2767,-0.1312,38.1,0.03975424647632815,341038.77123238164
2026-05,충남,부여군,건설업,1040,1.0525,94.3,0.07596153846153846,315833.9423076923
2026-05,충남,부여군,금융보험업,548,-1.3236,3.7,0.03832116788321168,437677.7737226277
2026-05,충남,부여군,기타,1056,0.0747,51.6,0.024147727272727272,260943.73106060605
2026-05,충남,부여군,부동산업,726,-0.4367,25.8,0.01721763085399449,284304.9862258953
2026-05,충남,부여군,제조업,1194,-0.2227,33.7,0.024706867671691793,327045.6448911223
2026-05,충남,서산시,건설업,4103,0.7828,87.7,0.10967584694126249,394595.593468194
2026-05,충남,서산시,금융보험업,716,-1.7839,0.4,0.007681564245810056,456064.1340782123
2026-05,충남,서산시,기타,5006,-0.4227,26.5,0.026168597682780664,317197.71474230924
2026-05,충남,서산시,도소매업,1785,0.2459,64.0,0.037815126050420166,315539.5742296919
2026-05,충남,서산시,보건사회복지,1185,-0.6332,19.0,0.036286919831223625,302904.253164557
2026-05,충남,서산시,부동산업,1316,0.0245,48.4,0.02317629179331307,278403.08510638296
2026-05,충남,서산시,운수창고업,955,-0.3639,28.2,0.018848167539267015,343836.3141361257
2026-05,충남,서산시,전문과학기술,2143,-0.3003,30.9,0.05436304246383574,374785.1329911339
2026-05,충남,서산시,제조업,16420,-1.1455,5.4,0.03456151035322777,512257.1729598051
2026-05,충남,서천군,건설업,874,1.6302,99.0,0.12700228832951946,329517.43707093823
2026-05,충남,서천군,기타,1952,-0.1206,39.0,0.018954918032786885,310334.93852459016
2026-05,충남,서천군,부동산업,536,0.3422,71.1,0.021455223880597014,306755.67164179106
2026-05,충남,서천군,제조업,2467,-0.5101,23.1,0.02776651803810296,339689.50952573976
2026-05,충남,아산시,건설업,8776,0.9396,92.4,0.11964448495897903,370697.515952598
2026-05,충남,아산시,금융보험업,1031,-1.4525,2.4,0.008729388942774006,443486.82832201745
2026-05,충남,아산시,기타,10663,-0.3188,30.0,0.026352808778017444,294554.7594485604
2026-05,충남,아산시,도소매업,4653,0.3221,69.6,0.03879217709004943,319959.8581560284
2026-05,충남,아산시,보건사회복지,2790,-0.6331,19.0,0.03870967741935484,304996.164874552
2026-05,충남,아산시,부동산업,2993,0.4632,77.6,0.027731373204143,275436.2245238891
2026-05,충남,아산시,숙박음식점업,784,0.9923,93.5,0.09693877551020408,238764.4642857143
2026-05,충남,아산시,운수창고업,1710,-0.0205,45.3,0.03245614035087719,335469.2865497076
2026-05,충남,아산시,전문과학기술,5313,0.0086,47.6,0.03896103896103896,316750.8526256352
2026-05,충남,아산시,정보통신업,802,0.1562,57.6,0.03054862842892768,303754.0399002494
2026-05,충남,아산시,제조업,51161,-0.9358,9.4,0.025116788178495338,421852.7968569809
2026-05,충남,아산시,협회수리개인,899,0.1299,55.6,0.04449388209121246,287225.7174638487
2026-05,충남,예산군,건설업,1321,0.7906,88.0,0.06245268735806207,306816.0938682816
2026-05,충남,예산군,금융보험업,628,-1.7165,0.6,0.006369426751592357,434762.8025477707
2026-05,충남,예산군,기타,2524,-0.1237,38.7,0.01901743264659271,285611.15689381934
2026-05,충남,예산군,도소매업,996,0.2515,64.4,0.02710843373493976,309024.718875502
2026-05,충남,예산군,부동산업,576,-0.4945,23.7,0.021701388888888888,413867.15277777775
2026-05,충남,예산군,전문과학기술,598,0.3007,68.0,0.04013377926421405,273561.47157190635
2026-05,충남,예산군,제조업,6283,-0.7623,14.5,0.02244150883335986,377380.4138150565
2026-05,충남,천안시,건설업,10560,0.422,75.8,0.07651515151515151,378222.8409090909
2026-05,충남,천안시,교육서비스업,935,0.8568,90.3,0.01871657754010695,206137.75401069518
2026-05,충남,천안시,금융보험업,2029,-1.3499,3.3,0.011335633316904879,472693.2479053721
2026-05,충남,천안시,기타,15654,-0.1301,38.1,0.0325156509518334,285651.51143477706
2026-05,충남,천안시,도소매업,8401,0.2182,61.7,0.03535293417450303,315232.9627425306
2026-05,충남,천안시,보건사회복지,8226,-0.7106,16.3,0.03476780938487722,306675.2662290299
2026-05,충남,천안시,부동산업,4704,0.3889,74.2,0.02848639455782313,282843.97534013604
2026-05,충남,천안시,수도하수폐기물,891,-1.1678,5.1,0.01964085297418631,434686.2626262626
2026-05,충남,천안시,숙박음식점업,1936,0.8831,91.1,0.07076446280991736,252781.9111570248
2026-05,충남,천안시,운수창고업,4929,1.0656,94.6,0.09941164536417123,302475.37025765877
2026-05,충남,천안시,전문과학기술,15377,-0.0546,43.0,0.03918189503804383,325453.49027768744
2026-05,충남,천안시,정보통신업,1261,0.37,72.7,0.04440919904837431,316833.6875495638
2026-05,충남,천안시,제조업,64554,-0.7509,15.1,0.02948694116553583,400490.2026210614
2026-05,충남,천안시,협회수리개인,1744,0.1759,58.7,0.0430045871559633,300776.7316513761
2026-05,충남,청양군,건설업,572,1.2855,97.4,0.07517482517482517,269989.6153846154
2026-05,충남,청양군,기타,812,0.4079,75.2,0.029556650246305417,235387.1921182266
2026-05,충남,청양군,제조업,1535,-0.3049,30.5,0.023452768729641693,373154.8013029316
2026-05,충남,태안군,건설업,1242,1.2598,96.8,0.10024154589371981,313582.7053140097
2026-05,충남,태안군,기타,973,0.4173,75.5,0.03134635149023638,250031.51079136692
2026-05,충남,태안군,도소매업,517,0.4799,78.6,0.0425531914893617,292154.081237911
2026-05,충남,태안군,전기가스,3162,-1.0564,6.9,0.020398481973434534,531931.1954459203
2026-05,충남,태안군,전문과학기술,866,0.05,49.9,0.013856812933025405,329618.89145496534
